account_id,user_id,currency,created_at,account_type
041f52f41d82e3dc075c86cfbfca50ee,009ab16c525ade38cab0f73bdc6d6cef,BTC,2017-10-05 01:33:47.000000,VaultAccount
bee11b29eda78093625afbab47ec9d29,23c03101ad044f6dcc90c73c736bf486,BTC,2016-12-30 00:27:18.000000,CryptoAccount
cb4df0d3bdab7d89eab258a99f7cbd91,6eb3bca624c522426c461c9df91d679f,ETH,2017-05-31 09:29:22.000000,CryptoAccount
104050319449aeeca75451c47f67afd8,1f3945cd8ed8bcffc50e37b2fa6ed99f,ETH,2017-03-28 06:05:28.000000,CryptoAccount
f14ca14659d01888d59f2ccbdb2b8259,8a769296f770704d32e2b754a29d85ea,ETH,2016-08-02 04:39:18.000000,CryptoAccount
c6e1ea37f43a9ade78942075b96e56b5,9753391f77902121193db0a129a3c739,ETH,2017-06-12 15:18:22.000000,CryptoAccount
446bc18254aa8321e1fee32be808413b,3766e0c7933404fc713bca21f5a1138a,BTC,2016-05-31 02:57:36.000000,CryptoAccount
01e7d64a326b64fd29b26e6ba0efbe1c,76e23316714d74410ddf0b90075420bc,ETH,2017-07-31 19:54:16.000000,CryptoAccount
fd0c81a6a2214d54448f7ab419376865,a3e1516cac9620c496d3f6d64945db90,LTC,2017-04-18 23:35:59.000000,CryptoAccount
09024caaccee91ce886181ea3b9d13ed,75737414cdab107a2fb3d95199075a9b,LTC,2017-04-19 04:09:29.000000,CryptoAccount
bd36fb12740f00afda7751d56d73bce6,44a741e976c58e0ba563e73bff1d6a12,LTC,2017-04-19 20:55:23.000000,CryptoAccount
16c77d38d5a4e180f39953283bf477fb,73a06d8db77df4deb868c83beed93dce,ETH,2017-09-01 15:43:18.000000,CryptoAccount
a1e1a89d77e8290b52cdad7b7d41136f,e27fbf0edd9905bcb86c4a1d9350d5fb,BTC,2017-05-31 21:30:09.000000,VaultAccount
5a333b5c631e2ea359b182ab1552e83b,714630b33b38001d7a68813467a80a57,BTC,2017-02-06 17:17:10.000000,CryptoAccount
10d06133cc2753e55f098a26b3a60e21,28c6d03ee715c3c6a69cd960ca404123,BTC,2016-07-09 01:34:02.000000,VaultAccount
ef603a1cf51c24f997b0f54a302e2acc,80e521c87eab3738c8e12d9983d3bf0f,BTC,2016-01-14 17:58:01.000000,CryptoAccount
86c927dffccc1dd11345798f0b67ca1c,5cf3594a42c4730deeb975f2826a4fc5,LTC,2017-04-21 19:11:42.000000,CryptoAccount
e86835ad64e62651f4fc60799e67a7a4,11014f3021c0cd5abe7e0dcea8f9192f,BTC,2017-03-17 08:13:24.000000,VaultAccount
867ea168ff193d3baa63b0bd84e185b0,d8641499a4e3b6b5383f8bc7d31b8997,ETH,2017-08-28 22:32:53.000000,CryptoAccount
489ad40034709b63b27ad56561506928,c820555270552ef46e3a7fcb025f1361,BTC,2012-11-12 23:27:02.000000,CryptoAccount
1157a954a932339c3b3b94a806e4f99f,f33033aaac710bf402f34c1ef9ddea4a,LTC,2017-04-21 09:28:12.000000,CryptoAccount
809c3b013febc0ce9ba555e91057111a,13979a9cc2971376996a6e032790013d,ETH,2016-08-05 04:53:55.000000,CryptoAccount
8cc1914326f8b2edc73dc0e863a3fac4,2f7a52043f001ca7c6ca747a0a606159,BTC,2016-12-17 23:42:30.000000,CryptoAccount
240b5826f3a2c0f822ded8eebad42feb,9d7c31c393bd5bc31700fb89f50e0cd4,BTC,2017-09-30 03:54:31.000000,CryptoAccount
048ba2330a88fba42c93cca7500f4098,d4c16d1d47c83fad9c693cb8d4089905,BTC,2017-05-12 16:43:20.000000,MultisigVaultAccount
b5ef646036d04d911e5a3332c4bcdb1b,befbddf34f71095d3fe49efd79a8996e,ETH,2017-04-26 11:46:58.000000,CryptoAccount
7a3ca998ef79533325b8baab3eff221b,1d54fc1a3aaae553eebf72f6a60e7951,BTC,2017-05-26 21:24:33.000000,VaultAccount
6a36942f21ca8c5b0b206cb38ba3d533,9fa0bd309e17d9f79174ff8b2047571a,BTC,2014-01-12 18:06:26.000000,CryptoAccount
96c39156f8eb880ee22695c76a3563a0,f61fd9f924acee91f2ee1f61ca24371e,LTC,2017-04-20 09:57:32.000000,CryptoAccount
a1916f1b7fd06256f5e86e19b639ec9b,3b2b4c0f5b1e8315915fec25f5b1be8b,USD,2017-10-03 17:43:18.000000,FiatAccount
f9fe13db29529955718e9d4b24d3be38,1f7902456171bcf9067f45a296c671bf,BTC,2017-05-04 19:16:38.000000,CryptoAccount
444e07eb218f30c913882c7468f0be12,895fd22adb4fd573466f721d690c4a28,LTC,2017-04-21 20:23:55.000000,CryptoAccount
cc0f5dde779ce6ade212aa0927e2e45e,315a1fef6bcf42c7f16e132ba5e02566,BTC,2015-09-02 01:54:23.000000,CryptoAccount
428d23d9b60def973afa957e5c84a17a,907aafae0fcfc370fbd7463c4ce989b7,BTC,2013-10-17 04:46:03.000000,CryptoAccount
56a73fd90a648f07a2c1997b0f91d961,acdb64c2ee95f905c1941afea86ac69d,BTC,2014-07-26 13:07:25.000000,VaultAccount
54d9f78725a323bf8f398493067f9a64,70672d581cbe29ad2c5e98bc700b05a4,ETH,2016-08-04 14:53:44.000000,CryptoAccount
8b1c987ba3d9991c5f351cbfbf27b6f0,42bf5ebe4fbf4d1d7f9e7f22f8a63fdb,BTC,2017-05-21 00:17:41.000000,CryptoAccount
c441186094c6d3f88422059bf6de3add,cc4759e1f969b2ba59e020ef07ec6da4,USD,2017-01-02 19:55:04.000000,FiatAccount
5ee597fd51f8d0eed6766e7ffc1959ff,b2150afa1ebdb5eaefe245f53384aca6,BTC,2017-08-24 05:47:33.000000,VaultAccount
5e95e3ce6c622d10bfee161ba25068c2,aa8534abf63c4f535adbe9e440360ba1,BTC,2014-07-27 09:30:46.000000,VaultAccount
7e75647b10004b3ca9fe096ef4590043,32cc5ff2ead925d2dcf965ff03e2ef49,LTC,2017-04-21 13:35:21.000000,CryptoAccount
87ed52313a23e7692327bcf1f0fdcec4,7c6e171bcbaacf9bc3e4aae3ae2b3dbc,ETH,2017-05-19 03:52:09.000000,CryptoAccount
14344654028561cd9df1365ea03252ba,63fe327dd433913547f768002891b587,LTC,2017-04-19 22:28:43.000000,CryptoAccount
6a2d51610648baa2a7aeb47edf03f147,e118ee8d25b5834ab4e378d5379dc015,BTC,2015-10-21 09:26:21.000000,VaultAccount
8e46a96513fc8f5a6633dc42e085f027,2665b8ecc280a332fd7b1007bf4e0c37,LTC,2017-08-06 12:49:21.000000,CryptoAccount
d73d5584aba6f6a65caea1608410b72e,310204d63ce32e9d28d4acedaae2fe8b,LTC,2017-09-11 00:54:22.000000,CryptoAccount
fd30013c4cf88db3372a1541411994cb,515aab0768fa8375ccf8a4cdb72564fa,LTC,2017-04-20 09:41:23.000000,CryptoAccount
6a5b2250e2c9a614c53c3729e35522c0,7e69f45008eadb72a555a15cd0565073,ETH,2017-05-21 17:40:24.000000,CryptoAccount
3c57ee81bd407938e4b0e11a13b0562f,1ff35ceb9a1c68d7780629b72acb3ebd,BTC,2014-02-20 19:35:03.000000,CryptoAccount
9f66b30b27087e078933dce9fb9ed76f,99c37a43b57cb64cdc894502af364ae5,LTC,2017-04-21 01:30:52.000000,CryptoAccount
47aa97de7ac0787c4ef493271ededa91,60cdac8a5b106fe4505c79b8e9388478,LTC,2017-08-19 00:31:13.000000,CryptoAccount
8aac9419bf76686f4b53809ecd0bf875,e9061e742c891177a35a99df67b24ae9,ETH,2016-08-05 06:00:30.000000,CryptoAccount
43acc1436c89bcb8d64d5d78a813a16c,27dc8d15b5dcc8dd5f39eb8251d69570,BTC,2013-07-05 23:43:44.000000,CryptoAccount
bd80a1c681e6efb0397ed504f5107853,4208de92c03b401688dae1768f5e7512,LTC,2017-08-29 04:32:57.000000,CryptoAccount
282830502bfbcd1f0ed87768515581cc,9b5e893aa8a1c3c26550a6285b76aafa,BTC,2017-06-14 04:18:06.000000,CryptoAccount
88e714c16d69e815679a897ceb09b2a9,d82cff3eb5f74538e10aecc4f1416f78,BTC,2013-11-18 18:13:47.000000,CryptoAccount
a8b4b92a3ea6906f148041e61ff2f086,1281c534d557441f03af871d9baab8fe,BTC,2017-02-05 20:11:37.000000,CryptoAccount
b6b7c8e6cac1ac1efab13c6c02d7d138,634006c0df4a137fde7b89bb28e3864b,BTC,2017-08-18 00:04:31.000000,CryptoAccount
574ea7e4a545f400586c8369eaee7ea1,a4bff5b02a8f477625f18ad77b2b4b2b,LTC,2017-04-20 00:02:41.000000,CryptoAccount
0126358d5b3210e14391fd3bcc37a6ff,8bbc5f1d3e69f6f62bc58164baed3661,BTC,2017-09-17 18:34:28.000000,VaultAccount
894e1c068ba0888f849a652f8e61ec0c,9bf2782162655866d47ea372c35656b8,BTC,2015-06-03 19:24:45.000000,VaultAccount
121ce88f21edd6b520ee46aca51d9b78,6bd1a1974ce9639975d6ff60449ef4c9,BTC,2017-04-18 09:32:38.000000,CryptoAccount
d612fd72ba46b90a6f95ac48c73ac714,a4aa39506abcb12f539685b677c82198,BTC,2016-01-17 15:20:53.000000,VaultAccount
adbbedca413b2b131277bc6585acc2d0,28c6d03ee715c3c6a69cd960ca404123,BTC,2016-07-09 01:17:53.000000,VaultAccount
5304892ebc90d6ef63dc0ccea6842910,1b6637297fa5432bb56d0bbd34a1db99,LTC,2017-04-20 03:13:23.000000,CryptoAccount
b0b55039794f35cc37c041447afb593c,d5520fdffefdf662146a36a1218f3351,BTC,2015-12-17 17:13:48.000000,CryptoAccount
2601494b269f3d8e3c9b4d683264cf8d,1885b00d55950beaaaa01907ff6e5873,ETH,2017-04-29 15:25:28.000000,CryptoAccount
dc582f474528826cb55f4788991fa404,e9d7271281d543743df3e602dd7fc9d0,ETH,2016-08-05 19:19:42.000000,CryptoAccount
799a00222b0f4d7690d90a3cee3dadf5,248dd9fceb1954429626913d7ff1fafe,LTC,2017-04-22 08:02:10.000000,CryptoAccount
3e06cd4d785948f823d76b8bd81bc150,d0913a0441a52a9833943d5a8ba5ef7b,LTC,2017-04-19 21:26:27.000000,CryptoAccount
0a6c16371d046154a055dc2b3e8b942e,5829f4cf3f92b0690c988ed0771f3edf,BTC,2016-04-07 02:35:01.000000,CryptoAccount
7b1bdc1ec5a3c4f5c2a2691185927795,6d4ef79c24158a9a25c3eb7d6876b1b3,BTC,2016-07-07 01:56:34.000000,CryptoAccount
0a7b57fde3a35dda33999ff08e380b2c,95776a12b1b225a06d546c84351d5e1a,ETH,2016-12-31 04:07:35.000000,CryptoAccount
e07ecdf8dd18b549db28aaa54a7bc4d6,af80ebf18f1223397bf7063a33591959,BTC,2014-05-17 09:43:53.000000,CryptoAccount
7d7f8352fd658cd5bd0c8a34808f40f7,36555fa5fce6c254eddf3248f6053447,BTC,2016-08-25 11:16:42.000000,CryptoAccount
2d223de2138ffc0bddb5deb9f198f8cc,298c236ee85597cc0522b6138e28c3f1,BTC,2017-02-25 19:54:45.000000,CryptoAccount
5d6fcb690cb2306fdc057f26a74cbdf4,14051e5aa9c62eb4ff10b9509051f457,LTC,2017-04-21 04:45:45.000000,CryptoAccount
6d3a236351f236c50865c4ca6ee78741,6f0ce56589c71ca3b298dd58ee01cc5f,ETH,2017-06-04 22:05:31.000000,CryptoAccount
6d0a72ee900a29eb1d3060b6a6d79bf2,2e0070a08ae926555bf28c6e00d9fa3e,ETH,2017-04-16 19:54:29.000000,CryptoAccount
59c68429b1170e12e040b6bbe784ff0e,3286e322987948b372c08bbcc26d3534,ETH,2016-08-05 04:28:47.000000,CryptoAccount
6847c36f3d70b139b620670d9d8926ff,60284bd2881f5c72d9b56808f535a6f8,LTC,2017-06-05 10:27:06.000000,CryptoAccount
f01f93ef18b55b02d660cf00753bab79,e414837856e90e77a72fe05a4fa6f1b7,BTC,2017-08-29 15:04:45.000000,VaultAccount
17ff1088f9e4ec4aff029450426ca5d5,e0ab8ebc2890ae6b1c3b1bdc5dff7ad9,BTC,2015-11-05 19:27:59.000000,CryptoAccount
f45638baba604d52629230ad672e99d8,17297d124c1b71de8f35fdb9ce06a202,BTC,2014-01-17 22:25:33.000000,CryptoAccount
328d0c557fa817928a86a8017c2b71c0,6613cbf100035f159e038abb2f706c07,BTC,2017-06-18 22:48:44.000000,CryptoAccount
221f0cef6be86573cb6819edafcab3be,7d4065e16c06fccc6d882551b1f7c362,BTC,2014-05-18 21:10:50.000000,CryptoAccount
ad436f4bc45dad4a91d03f0cc2e34845,dcab8582184c64c03844171fbe00b909,BTC,2017-03-18 05:35:38.000000,CryptoAccount
4f9572c09f0b66aadb498b38c156e6bf,7c6e171bcbaacf9bc3e4aae3ae2b3dbc,LTC,2017-05-19 03:52:09.000000,CryptoAccount
77f3cbc8ae873716de21b09f96d32c7f,d0e43ad07f9d877d6484e0baebcefa66,BTC,2016-03-30 01:04:42.000000,CryptoAccount
55876a7d0f850c71d8078d877e80c2dc,e118ee8d25b5834ab4e378d5379dc015,EUR,2015-10-21 10:51:42.000000,FiatAccount
1fe0720b2fec600f3dbb21ade572788f,fbc6fd7ef565c668eb7e7a2c7d692078,LTC,2017-04-19 13:02:08.000000,CryptoAccount
6ec59201a6ae72cc530402d798220042,2665b8ecc280a332fd7b1007bf4e0c37,BTC,2017-08-06 12:49:21.000000,VaultAccount
f18611fb241ff26627899634e3fa1a95,310204d63ce32e9d28d4acedaae2fe8b,BTC,2017-09-11 00:54:22.000000,VaultAccount
d11936b9de27facd15356f7cb731e61b,94832b8dafabc28f26ec6982fdca217d,BTC,2013-12-23 14:12:47.000000,CryptoAccount
513941a13a51c7c13657a3f1ec046fb4,7e69f45008eadb72a555a15cd0565073,LTC,2017-05-21 17:40:24.000000,CryptoAccount
115213b379d61c32b709cf0de8341389,1ff35ceb9a1c68d7780629b72acb3ebd,LTC,2017-04-19 08:44:15.000000,CryptoAccount
2b1bd402a0a1e5fe86ced8ef89e4e497,99c37a43b57cb64cdc894502af364ae5,ETH,2016-08-05 10:06:52.000000,CryptoAccount
200649f483ee7773d650a6a63f339289,60cdac8a5b106fe4505c79b8e9388478,BTC,2017-08-19 00:31:13.000000,VaultAccount
412fa36c0b26dc5c785dacda743c29e0,56e0ea141fe36e3343173516d2cee412,BTC,2016-01-24 15:30:56.000000,CryptoAccount
5e8eee8937cbae43e64be1fc97e89794,27dc8d15b5dcc8dd5f39eb8251d69570,ETH,2016-07-21 18:27:15.000000,CryptoAccount
3db2558d4b9d3a606aaf0efe70b09d17,4208de92c03b401688dae1768f5e7512,BTC,2017-08-29 04:32:57.000000,VaultAccount
d1ade3142ce9983c16e4659171dfed1f,9b5e893aa8a1c3c26550a6285b76aafa,ETH,2017-06-14 04:18:07.000000,CryptoAccount
b3a0a9866f9e3a6c304f0f16d95b409f,d82cff3eb5f74538e10aecc4f1416f78,BTC,2014-07-28 06:09:38.000000,VaultAccount
8249d952bed7932a7f02f72baea05510,1281c534d557441f03af871d9baab8fe,ETH,2017-02-05 20:11:37.000000,CryptoAccount
d4ab51ba472c7272bcedc855cc7805e8,634006c0df4a137fde7b89bb28e3864b,ETH,2017-08-18 00:04:31.000000,CryptoAccount
39c8b75d1a9fd578e7f1b53b042f144b,a4bff5b02a8f477625f18ad77b2b4b2b,BTC,2014-07-26 22:27:25.000000,VaultAccount
1f5bdfcaeb7f342f0a0d3c2d93bd8bf0,8bbc5f1d3e69f6f62bc58164baed3661,USD,2017-09-17 18:44:27.000000,FiatAccount
70f8d6d79dc15fc2c3b4630d8897c0b3,9bf2782162655866d47ea372c35656b8,LTC,2017-04-21 00:47:14.000000,CryptoAccount
aacbea9840f7adbe0e4bbec06e36fc65,6bd1a1974ce9639975d6ff60449ef4c9,ETH,2017-04-18 09:32:38.000000,CryptoAccount
1bd53ec6bca369b9e04100ce3ea03e84,a4aa39506abcb12f539685b677c82198,LTC,2017-04-19 02:55:43.000000,CryptoAccount
60a0dca7e879c995e1adc26899226716,28c6d03ee715c3c6a69cd960ca404123,BTC,2016-07-09 01:17:56.000000,VaultAccount
4d7c28fed1477a482ca6d47f2cb7099d,88bb20c73660faeac3090971b1a2142b,USD,2015-05-08 00:25:14.000000,FiatAccount
38f49afef8c7437c7ea7c15601b8ece7,8208b3ecacb4b3cfc6a393970df460f9,BTC,2014-07-25 23:07:05.000000,VaultAccount
f989a13bf6e0b6bc543cd2b8b1407c88,45af29bb0896cedeb170d7589ba3d174,LTC,2017-04-19 00:44:51.000000,CryptoAccount
faadf4c09c0714bc4961f00734a89ea8,e42c2fb287dd5e68dbc8bb86e9fb6fb8,BTC,2016-02-17 23:15:45.000000,VaultAccount
7a6d819ecc87772ad94ff7b0fda8be34,aead3b52a6111128635a09e1de1e161d,BTC,2017-06-09 19:17:21.000000,CryptoAccount
4431b31b87b54c25c6d32fa385522f3f,d382b5762cbb0e93735fdaa2519eb83f,LTC,2017-05-09 13:27:12.000000,CryptoAccount
b4c72ee24538c2c7c726c8cc89fff790,006bae3ccde38fe8d5299c4123925b03,BTC,2017-09-03 19:11:14.000000,VaultAccount
e1057293bc5d9d8d7d30038abedcf714,8d216dcf6e8374bc95c6ac82a5e38ef7,BTC,2017-04-26 22:31:55.000000,VaultAccount
9853cbb02ccff53dbbbaa727fda669de,b200203a377aa50d31dd589ce5cc018f,BTC,2017-01-23 10:08:29.000000,CryptoAccount
9805b0b2577661df48cafef061b63560,5fae748684a430e684d6338e8b1d7856,LTC,2017-04-19 17:28:53.000000,CryptoAccount
d3a13219988836d3581712bb1141ecae,0f391cd204bd31777ef8853d2112ffd8,ETH,2016-08-05 22:51:59.000000,CryptoAccount
8691be95b07c9dbd32f7ef346e8f32b1,484e853911d2c6be9191d1b6f4026ab2,BTC,2017-07-21 05:57:37.000000,VaultAccount
11b586f0d78ec8664c148e89c72d5e84,5d0fca8f2c327276ca0d64b017c543b1,ETH,2017-09-26 15:55:45.000000,CryptoAccount
a82ba53b2910c3797aec836cdf7e7288,e31f8b8c6d8b6f780b9d51a1d95bda61,BTC,2016-08-27 23:49:33.000000,CryptoAccount
99140ca91c6448808c5adcc0c0df1c28,aa69f04f36e5ca3b4a140c3126180938,ETH,2017-06-09 19:57:42.000000,CryptoAccount
500965831ef8007d64c59ce07306aedc,f6b56b1de9190cd961755cf462c5ddfe,LTC,2017-04-20 11:30:39.000000,CryptoAccount
76459b5a1647ca6b32aed59ebf19db00,d20d8f793fcc12c60330a1c0362e78b6,BTC,2017-04-04 19:37:41.000000,VaultAccount
eef096ca8ec2ba112de580d25760fc84,f83ab2cff478c3a52e55ef4e16657f42,LTC,2017-02-25 14:40:44.000000,CryptoAccount
f1555750ace0cf220f1f2825e46827ee,02b3ac56fc650f992c3f68ceb3edfefc,BTC,2015-11-27 21:58:46.000000,CryptoAccount
20315cbb65fef23acfa6aa54bd8ddd05,47a0e9934e3c36a8274685d5c1308ea3,GBP,2017-07-26 06:54:25.000000,FiatAccount
32d02bfd9f7fde4f234192823570d6f6,d9b0e99060689d42dd22694a77820804,BTC,2013-12-16 16:59:16.000000,CryptoAccount
8a945ffb219215b58585db24e1d3862a,ddfac2b449a0c724cfc82e054ff8456b,LTC,2017-04-21 01:59:06.000000,CryptoAccount
e851627801d40d159bb235982709837e,154b32ffe1398a2e018eb4b2e13c37cf,LTC,2017-04-18 13:46:39.000000,CryptoAccount
c525f0afeaeeeb53eca9ae6dd31d27fa,b17c1bedd5756b7d53941e76d093f452,BTC,2014-09-21 18:34:20.000000,CryptoAccount
d36961137efc15a2799bb1a2e5b31002,fc1dda05e601e83604692dde314fd3a4,LTC,2017-04-22 02:37:59.000000,CryptoAccount
bed79c6d0454c237cd5c68a06c8603b5,12bf0937717d8e910e1e914f3d97d2d1,LTC,2017-04-21 15:22:35.000000,CryptoAccount
19931d5f48bb845a56563eb76255a39a,0e44fa228e3e1b7dea2c5f58ac744e8b,BTC,2017-04-11 16:35:01.000000,VaultAccount
62112c90c8373cb5cc356e059a719955,11014f3021c0cd5abe7e0dcea8f9192f,ETH,2016-05-24 19:24:40.000000,CryptoAccount
617d984d78622814091657d527017ff5,b70ce3dec8f8f3577290099994607327,BTC,2017-10-09 16:34:03.000000,VaultAccount
c06b4a8ed6513e8ddb5ad2998e262d71,60ed43ea8ddf6367a39423d355ff399d,LTC,2017-04-19 21:39:58.000000,CryptoAccount
40890093d28aafbc249e4c8c0b5377a8,8c4e6ebd28cf77afbabed04b7fd267f3,ETH,2016-07-21 18:42:12.000000,CryptoAccount
2c6c5d8f9f7cc488974d3921206ac235,0045d07aa8c56b25d078c2920219fed8,BTC,2015-11-08 03:24:51.000000,VaultAccount
e9d5c0cd5c5be085a623cd3c284e3d9d,a07a89e1e869a3e6cf12b13ecfc5ebf4,ETH,2017-05-24 14:19:29.000000,CryptoAccount
b235b3f7af4bdd806435837d3ee91fd1,3fb8df2ea1035b900c5d2d380f6685c8,LTC,2017-04-13 13:53:47.000000,CryptoAccount
5fb46eb9f9fcbdb3909b980bdc0dc3a8,084a152155a2f03b4abbb84e62e56866,LTC,2017-08-30 14:36:17.000000,CryptoAccount
f5a93cb3db9f6f38861866ae8f4ee643,d2a545fa3af88c689ef374e1271db1c0,EUR,2017-06-18 13:44:26.000000,FiatAccount
fbad42fc59b90c119b7ab2e91650c3f7,e1ffc1a1abe20f5cd8f3cb502e04fc22,LTC,2017-04-21 03:31:35.000000,CryptoAccount
182991d8676fe5caf2a3fb4dca69e4f3,5f5d9a8ca405f3bce97271ad48d82176,LTC,2017-04-20 12:39:09.000000,CryptoAccount
300cec49debb2db1ec2f2eaa59939f20,1548693ab03c4bf87fe6579251368ecb,EUR,2016-12-19 12:00:41.000000,FiatAccount
9af95a6605485437c4bc2f20ac5e0878,6d9333dcb868de360c50c33364e8ea2a,BTC,2014-01-02 21:56:58.000000,CryptoAccount
b28b587c19aaac4d2ce07021aa1fa156,26d2c2979af36d6c1a89b95533fb0294,ETH,2017-08-18 10:16:09.000000,CryptoAccount
3e8550b0ddf9936a87a102863a2e6931,1cc1aa484fe04f5001f25a4c60e5d814,BTC,2017-06-07 00:09:01.000000,VaultAccount
9a43ebdd088e5405c42cbdf34e0cc148,d89f13e0eb3a57e8b3e364c1bb6c67d1,LTC,2017-04-19 21:59:29.000000,CryptoAccount
826fdd4ce8e18b5c4cd4b8c372d4d791,8a6629f0f572478f47b00fe6eb83942e,USD,2015-01-03 18:49:15.000000,FiatAccount
3203daa3632eeef1ad10cf95ecf0c26a,f6cb0737989652dada910754f6cd93ff,ETH,2016-08-04 12:15:58.000000,CryptoAccount
65a53ae182295004a5cafc777b06b88e,3c90a31ffb79846a78fcddcbac7a03d1,LTC,2017-04-19 23:46:16.000000,CryptoAccount
e829b817189871ce77d1fb58e4a20ace,650d7759e013aaad8bc49b453cec52ea,USD,2017-09-04 13:50:26.000000,FiatAccount
bc3ea9fcd8b1f8eb782a71b474034f48,b75f27ca84bd04fd65a27158501f3164,BTC,2015-12-09 00:08:27.000000,VaultAccount
ede30c32cef38d3561638f85357bfa2c,d58bd8027cfe60edfe999a4ac08ba7dc,ETH,2017-05-28 18:12:47.000000,CryptoAccount
9baa67e0298a374f32e3e56003ecf951,a7d54c146f244b8006b947592ba3a79b,BTC,2014-07-28 17:36:14.000000,VaultAccount
c88add416e63a50cc1df38b4d36f2768,9d5ca06f5661dbf5324f4aba3e509e9d,BTC,2016-07-09 01:20:09.000000,VaultAccount
821b0de39e20272518140cbecacad730,e732281a7f72f6d047ed9bf9eb3ab798,LTC,2016-09-18 00:38:13.000000,CryptoAccount
0d7858f9ab95e7c17442521428525cba,2eb902dcc9cbefa27e1207587d0f257d,USD,2017-05-04 23:59:14.000000,FiatAccount
e92c804f5ab5f20519a24a267eec449f,ca28dde538c4a14f80b18a89694f3f69,LTC,2017-04-20 06:54:06.000000,CryptoAccount
167c937bac95b0afb18f3d8010f11a81,6f2a72dbcf07d1d698fdeeb09eca8ed9,BTC,2015-12-14 22:22:33.000000,VaultAccount
b903b268b0980a1c1526f8ba4756f104,805d73d66b9691d945aab440e2a35077,EUR,2015-05-14 08:56:43.000000,FiatAccount
ff2e5bb48bff874d936820e9a6130fac,ae29207a0f048324f8c9aa2caf3d9d83,LTC,2017-04-21 21:03:07.000000,CryptoAccount
a4aa3183920e3817031d2dbc81d8b8e7,f1233fdfc0459aaff8a94c3c02636f9a,USD,2017-08-30 02:56:12.000000,FiatAccount
4ef005760e7ab3dbf03167e7d74c667b,f5a59955e64c7ecc508218c8579bfb1d,LTC,2017-04-13 20:22:46.000000,CryptoAccount
c10726eb94bde3731e5ecc0d7d7f9584,f5850af92222466710b25e03a904189b,BTC,2016-11-16 07:38:14.000000,CryptoAccount
5db8415797dfe9506d9fe279be4856b2,e0a6cfa13eec972b25bf2e63a00ff669,ETH,2017-08-29 22:41:15.000000,CryptoAccount
8369880857a39fb6d1b348bc9707a937,23af4a56e9f3e118eaae6771a80bad6e,ETH,2017-05-10 18:56:35.000000,CryptoAccount
6c61e7675080821b89b51fa3020e07cc,9903b3f2a85afcc8c9a5ed278de3e2bf,BTC,2015-11-19 23:37:30.000000,CryptoAccount
6a73d26c379ca3eed80d3cd7398c06e4,29b0762e7a610c3cc3f0f7283d3e7684,ETH,2017-10-05 14:05:46.000000,CryptoAccount
b06355a3dd06132e7f0bdd4d4d76357f,cf5bcdf1d830626f0d73866dce0b48e0,BTC,2017-03-08 15:19:02.000000,CryptoAccount
9f2c17ddb49951e538fcf4c59fbbf799,9360e21efeb3dde49903ac7567a02129,LTC,2017-08-31 23:54:50.000000,CryptoAccount
9c16b293e4a09e72ee3f9d1be4fe4207,ee80cbb1adbfa3cbed60223546079777,BTC,2016-02-29 21:20:25.000000,CryptoAccount
2beb09f5353dc8602d72d2a9076c315c,e6cfb9a08917a6487c7c167e1b439432,LTC,2017-03-18 01:10:33.000000,CryptoAccount
349e0f3eae2055660913ae2f6f8628a5,35f030624760321089397b90dbd607fb,BTC,2016-11-26 03:23:59.000000,VaultAccount
6397e180bc1b36f95bba966dd051e5d0,70c06a4865967605aa82fbf5f977890c,BTC,2016-05-04 16:13:10.000000,VaultAccount
46d51d1a13927652bff8cd8520630cc0,9cba86c51495ec72c184caab02c32d29,ETH,2016-07-21 18:36:19.000000,CryptoAccount
9bd52f1a32bd482c33f97e7d46d31298,4f5363ff9e0bd3cbc7b0c5e883a7c370,LTC,2016-12-28 19:49:33.000000,CryptoAccount
6a0f38378a0678dad55f370e1f5958a3,5caf910b867a8bf2929cf2d0baa1bdab,LTC,2017-04-19 01:23:09.000000,CryptoAccount
1e7b6eddae154d790568903b31878c02,db1d4fddddb1dab0868b52dfbbf383d2,USD,2016-02-23 16:58:49.000000,FiatAccount
dd7876328777f5800b02cd13b420d676,05460fdf4361e1a43bb7b3f47acfffba,ETH,2017-05-10 00:16:23.000000,CryptoAccount
0d5613502337be16fbc4c17479c567e1,5b2725548f3b713fa70e39bb7aec5e7e,ETH,2017-04-09 15:57:22.000000,CryptoAccount
e9d1c9a8187607264fbfdcff4c4a43c9,4a329de221c93b2fb25bf4f3ceec9556,BTC,2015-11-20 17:27:39.000000,CryptoAccount
476c1e66baf92e0fe1a7d5f3cfbc7f64,669ee777533182634afac22b181c5160,USD,2016-07-04 11:57:09.000000,FiatAccount
04c5aa62d72af9ffbad419dec13e8b11,8d25da1fb404f124c769cf54eacf1ae0,ETH,2017-10-01 21:24:05.000000,CryptoAccount
ffc976d6aa41dd582c819e595edc5632,48c036dcb9291e6800ab9eef22d289a7,LTC,2017-04-22 07:45:57.000000,CryptoAccount
e387eeca597da093bf43effd5cad3fbb,ca60b3e8110ade69380d53bc88fcf703,ETH,2016-08-02 16:35:12.000000,CryptoAccount
e6be1bc90a8222e256525a9c58e4f512,27875b1ab58727a00044ef79e65fae13,LTC,2017-07-24 00:41:27.000000,CryptoAccount
